cleaned_text,label
tuhan yesus baik semangat rick,0
jangan di bales komen hate bang bikin sakit jempol mending lanjut berkarya,0
eh lo nyadar ga udah dekil terus tatoan jadi nya kaya daki haha,2
jelek dapet selingkuhan jelek juga keren ya imbang wkw,2
wah ngehina fisik ni oranga bener ya wkwkwkwk,0
bunuh diri lah sono goblox,2
sabar semua komentar ini ujian,0
santai rick yg ngehujat lo belom tau perjalanan hidup lo aja mereka hanya sok suci,0
yang sabar yahtetep semangat ngejar karirnya jangan dengerin kata orang mereka cuma bisa ngebacot di komen doank,0
erick masuk neraka jalur selingkuh bos,2
trs berkarya walaupun brd di titik sprti ini,0
stop lah ngatain orang lain lu pada itu yg ngatain orang lain ngaca dlu sebelum ngatain kayak suci aja hidup lu pada,0
yang ngatain keknya idupnya gapernag bikin kesalahan,0
jadi gila kau rupanya karna gak laku lagi di youtube,2
kasian yah sdh stres banyak masalah,2
kok jatohnya malah kek ajg sih rik,2
karir turun jadi autis kasian hahah,2
erick yang kek gini yang gua kangenin kep bruh,0
udah mau autis iya bg awokawk,2
kasian masih muda udah stres,2
banyak komen yg suport malah ketutup yg hate bgst emang ig,0
maudy cantik na natural bnr cantik bgt cantik luar dlm,0
bikin konten youtube student life standford seperti waktu oxford fansmu pada nunguin nih,0
aura org pinter emg shining ya bun _dindut,0
paket lengkap deh udh cantik pintar lagi,0
suka bnget sm artis ini ngak neko dan natural bnget,0
cantik pintar bertalenta ortu mana yg gak kepengen punya anak kyk mba maudy,0
idih mak lampir dibanding uya lu lu bagaikan butiran debu lu dikenal karena bacot rajin ngaca deh,2
anjirlah muka lo kek kuntilanak malah sok cantik,2
mbak cadel yg banga dengan cadelnya harusnya sih kasihan karna cadel tapi lama jadi jijik kenapa gak sekalian bisu aja,2
uda pinter cantik gak kebanyakan tingkah perfect,0
hatihati mody jangan keluar sendirian jagajaga serangan brutal rasisme wajahmu sekilas mirip onie korea tetap waspada,0
bikin konten youtube daily activity di stanford dong kak,0
motivasi ku ka maudy cantip bngt,0
semoga kecerdasan mbak maudy bermanfat bagi agama nusa dan bangsa aamin,0
damage nya cewek pinter gada lawan,0
cantikan waktu berisi dulu sekarang kurus bgt kurus begini auranya kurang,2
cantik sih tapi sayang kurus ya padahl udh nikah lo kurang bahagia sama pernikahanya,2
masih god vibes walaupun sedang lapar,0
kakak cantik bgt bismilah cerdasnya nular,0
bego lu alam semesta dan seisinya pun serentak murka mendengarkan lagumu,2
dua nya cantik banget masya alah,0
ka nisa mirip ariana grande masa,0
adiknya kak maudy cantik pinter aura positifnya keluar ramah lemah lembut rajin sholeha,0
sekilas yg abu mirip ariana grande haha,0
yang satu nya mirip ariana grande,0
kakak sama adek sama sama cantik ya aku suka sama dua duanya,0
rambutnya kak mod bagus item berkilau,0
cantik semua congrats kak msuk nominsi tc candler,0
maudy enak bet dah cantik iya pinter iya,0
kukira dedeknya berdiri itu mau mukul bang jer pake ukulele ternyata aku salah salah,0
bang jerome klo nyanyiny kek gini bagus suaranya ganyangka,0
sutan kamu sangat lucu dan mengemaskan,0
bang seringsering dong buat vidio bareng sutan dia kayanya juga seneng ama bang jerom,0
klu buat video tapi berdua aja seharian sama anak kecil hahah lucu juga gimana riwehnya,0
muka lu kok cabul banget sih bg hahah,2
dari raut mukanya aja udh terlihat seperti org kalah judi dan tidak pernah makan enak,2
kak jerome kayak boneka tau hahah,0
mukbang makanan sehat dong kak salad jepang gitu,0
yakinin dulu niatnya bg semoga sukses,0
bang aku nonton kamu setelah aku kerja di jepang bermanfat bgt kontenya jd gampang kalo mau nyari apa apa di jepang,0
cuman rumus diet ini yg ga bisa dipecahka ya bang,0
perut makin maju tpi semangat jangan tak maju,0
pantesan kak jesica bilang bang jerom beruang wkwkwk,0
aduh susah klo urusan sma jerome rumus matematika terus bahasanya apakah daya diriku yg lebih suka bhs ingris drpd matematika,0
kaya tulus ya mukanya klo diliat,0
kak jerome bagi trik biar bisa paham dan ingat cepat rumus matematika dung,0
baru x ini baca caption harus mikir dan pakai kalkulator cuy hahaha,0
sumpah si kak kemeja jeans bikin keliatan seger bgt mantap mantap,0
mirip ama aktor korea yg main di film reply yg jadi kaka nya jung hwan wkwk,0
iya bang jer terlihat berbeda klo pake style kayak gini lebih terlihat fresh anak gaul,0
klo style ke gini pas gitu bang sma umur lu yg msh muda keliatan lbh fresh aja sesuai sma umur,0
kok makin dewasa makin imut aih cipa,0
manis banget pengen dah punya senyuman manis kayak ka syifa,0
nih orang manis bnget sih ga ngerti lagi,0
kakak pinter nyanyi ya suaranya bagus kak,0
gk salah kalo kak syifa cantik mamahnya aja cantik bgt jujur,0
lelaki yg mendapatkan km adalah lelaki yg beruntung,0
kamu mirip bgt ayahmu kalo adikmu mirip bgt mamamu,0
kakak udah cantik si tapi cantikan lagi kalo pake hijab,0
gemesh rasanya kaya aku pengen cubit,0
ini paling cute sih ganteng parah msh kecil jg,0
pengen gw pacul mulut lo woi anjeng busuk,2
sering blg ke org artis cewek yg menurutku paling cantik syifa sama ziu,0
ka cipa tu uda cantik baik manis bgt pula manisnya tu nglebihin gula,0
dilihat sekilas pun tampak jelas kalau cantikan syifa,0
setuju g sih si dia tetep cntik bgt meski g pke make lah aku g pke make pucet bgt kyk g makan setahun,0
dahlah emang cantik luar dalam kmu ini cip,0
muka cantik tanpa make hini bahagia bgt kali ya yg jadi suaminya bisa liat bidadari setiap harinya,0
suka bgt sm kak cipa orangnya humble sm semua orang dan banyak temanya juga,0
artis remaja di indonesia yg manis bgt kalo senyum cuma dia deh perasan yg nempel di hati,0
aku doakan perempuan baik yg bernama nagita selalu sehat bahagia lahir batin dan banyak yang sayang sm dia,0
rafathar nya mantul ni pulang ngk jd nginep karna ngk ada temen mamany rmh papany belum pulang jd jagain dan temenin mama dulu ya,0
kultur kerja kaya gini menurut gw bagus si ga kapitalis banget petinginya juga ikut kerja misal ngevlog atau endors semoga gaji juga ga senjang si haha,0
pantas pada senang kerja di rans mbak gigi ngak ngebosy,0
seneng ya lihat orang sukses meting ya alah pengen sukses kayak gitu biar ada status di instastory,0
smga semua kelg dan crew sehat semua dan rejeki trs lancar ya kak gigi,0
fokus ke nagita pas mau minum masih sempet baca doa keren bgt hasil dari didikan orang tua nya,0
kasihan ya nagita punya suami kerjanya berzinah terus,2
koreable banget face rafathar cakep ganteng manis banget,0
masyaalah rafathar tambah besar makin tambah ganteng bgt gk kuat ngeliat alisny,0
kok mirip siwon ya lama apa perasan gw aja,0
lucunya berasa kayak kaka dan adek,0
itu wajah nagita kya masih umur,0
foto edit edit ya say kamera nya bening model fotonya pun juga bening gak perlu pakai filter tipu tipu,0
loknya rafathar emang gak bisa dipungkiri diborong gen mama gigi semua haha,0
nagita masa kaya anak muda coba cantik banget,0
masyalah mamany cantik anakny ganteng perfect,0
kaya adek kakak kak gigi keliatan muda banget,0
tambah gede aja rafathar ya tambah pinter ya rafathar,0
mama gigi kalau rambutnya agak pirang tambah cantik dan tampak lebih muda,0
otd mama gigi simple tapi elegan dilihat nya masyalah,0
masyalah mamah gigi bening bet dah sehat selalu mamah gigi dn keluarga,0
mama gigi ketemu gajah gajahnya seneng sampai ketawa gitu ahaha,0
ya alah ga tau knp ak suka setiap lihat nagita pake dres modelnya cakep cakep,0
se beauty everything mba gigi sehat selalu sama dede bayi nya,0
mama gigi cantik banget lok younger age love mama gigi,0
semoga adeknya rafathar menjadi anak yang tanguh kuat cerdas,0
pakaian apapun yg dipake mama gigi selalu kece,0
terima kasih kak nagita sudah suport moly si gajah dan satwasatwa di bali zo lainya dengan kunjunganya bersama keluarga,0
kaya ny gajahnya merasakan aura positif nya mb gigi itu kelihatan sumringah jg gajahnya lo,0
manis banget mbak gigi masya alah hamil semakin bersinar,0
mama gigi gapernah ga cantik sih kalo menurut aku,0
semoga sehat selalu bayi dalam kandungan nya sama ibunya ya,0
cantik banget semoga sehat selalu kakak panutan,0
masyaalah selalu mempesona baik kaum adam maupun kaum hawa,0
gak ada orang lain yang bangun tidur siang secantik ini selain ka yaya,0
makin tua makin muda yeh mukanya mana cantik bnget mo nangis ampun cantik terus ka yaya,0
gapaham lagi cakeup nya natural masyalah,0
raisa mah tipe cantik tapi sopan santun pakaianya,0
ka yaya always stuning prety girl,0
ya alah ni orang apa peri cantik amat,0
kenapa cantik banget aku heran dilihat dari samping kanan kiri depan dl tetep aja cantik,0
bisa berhenti cakep ga kak pusing ih,0
cantik bajunya keren warnanya bikin pangling,0
sudah dong dan sudah di liked juga congratulations,0
udah nonton lagunya bajunya makeup dan hairdo nya sukak,0
raisa sekarang ngak monoton jadi suka deh sering kek gini,0
udah dong lagi ngunyah aja cute banget,0
penyihir secantik ini gue rela dikutuk jadi tokek laut,0
ya ampun kak makan apa sih kok bisa cantik banget,0
ya alah kek anak yg msh batita klo lg ngambek manyunya begitu gemes hahaha,0
aku udah dan sumpah bagus banget serasa liat cerita disney gitu,0
lu lebih gak sopan mukak lu kayak babi,2
ya alah kenapa begitu sempurna sih ciptanmu yg satu,0
ragu aja cantiknya udh kek gini gmn kl yakin yak cantiknya kek apa heran,0
bukan keliatan ragu tapi keliatan cantik,0
warna yang paling bikin raisa makin shining itu merah hitam putih pink emerald,0
raisa pake baju merah sumpah cantik bgt,0
liriknya pendek tp susah di hafal pas awal awal begitu di puter beberapa kali eh kok candu banget,0
demi apa kak yaya gk pernah ngeraguin para pendengar lagu nya,0
ka yaya kalo ragu tetep secantik itu yah,0
ragu aja cantik kan kak apalagi kalau serius,0
nga alay nga muluk muluk natural suka,0
seru bgt gemoy tim berkebun plus tim alam bgt ni,0
nikmatnya bisa menghirup oksigen dengan bebas ya,0
slide kedua mukanya mau gaya apa aja tetep cantik,0
mba isyana foto gelapan gini aja aesthetic bgt ya,0
mba isyana udah cantik suaranya bagus kompeten pula ah suka,0
ga taulah aku juga suka banget sama gayanya isyan,0
kangen nonton konser isyan secara lgsg meskipun msh bisa virtual cuma experiencenya lebih dapat aja gitu,0
congrats ka terus berkarya makin sukses dan terus mnjd inpirasi kita semua,0
congrats kak kamu memang pantes mendapatkanya,0
saya berharap kak panjang umur sehinga bisa jadi inspirasi untuk musisi seluruh indonesia saya suka musik indonesia dengan adanya kak isyana,0
udah cantik rada gesrek tapi ya ini banyak kelebihanya semangat tetap produktif,0
gatau lagi serasa nonton wtf beneran di jkt meski virtual thankyou performance kak syan selalu keren dan pecah tak pernah sekalipun mengecewakan,0
walaupun ga pernah lihat ka isyana live beneran di pangung tp aku terpesona bgt ama live virtual asli keren,0
yash fest even virtual tapi tetep keren bgt kak syan hua energi nya dpt bgt,0
keren banget walaupun sebentar tapi mantap abis ditungu karya selanjutnya ya kak stay safe healthy isyana ku,0
makaseh juga kaka inyeu semoga aku bisa pantang menyerah seperti kakak dan teman musisi lainya ya,0
thank juga syan seneng banget kemarin haha semoga setelah pandemi ini semua rencana dilancarkan ya syan,0
hua seneng bgt kmrn walaupun cuma menitan tp seneng liat isyan adaptasi kebiasan baruku semoga bisa lebih teratur maemnya ditungu karya selanjutnya kaka,0
senang akhirnya indonesia bisa mempunyai musisi idealis berkualitas tingi yg masih bisa terus berkarya diapresiasi oleh banyak orang,0
berharap bisa menghadirkan musisi dgn genre yang lain dr yg sudah ada di industri biar musik indonesia lebih berwarna,0
congrats kak isyan semoga semua impianimpian baiknya segera bisa terwujud amin,0
bener bener idola dr musisi yang dipandang sebelah mata sampe buat label musik sendiri congrats syan,0
congrats kak isyan semoga karya nya apa yg dilakukan kakak sukses terus,0
orang ini terlihat sangat sangat stres dan gila,2
gua kalai jadi tuhan gakan gua jadin dia ini manusia lebih pante ga hidup ini orang di dunia akhlaknya gada tolol bangsat,2
biasa nya aq nangis kalo lagu nya seih kalo sekarang nangis karna saking bagus nya lagu nya,0
definisi minat ketemu bakat ketemu kerja keras,0
astaga si isyana keren banget ini bisa ada musisi lokal yang selera musiknya kayak gini,0
mashaalah udh cantik pinter jago nyanyi dn mainin alat musik pula neng ngefans bener ini mah,0
gila gila gila tangan kaki ekspresi n emosi tertuang adi suatu karya yg fantastis,0
gosh tiap kali lihat isyana mainin alat musik kaya lihat jiwanya beda merinding gila kaya kepribadianya jadi serius banget,0
sumpah demi alah bagus banget keren merinding ak nya dengerin sampe abis tiba aja ampe netesin air mata,0
aku memutuskan untuk menjadi fans isyana gila keren banget ya otak mereka berdua bisa berfungsi dg menjalankan perintah ke tangan dan kaki di waktu bersaman,0
amzing isyana jujur aku amazed banget dengan skil dan minat isyana dalam bermusik ga cuma bernyanyi tapi main alat musik pun jago banget,0
paling ngiri liat orang keren maen alat musik dan dalem banget nikmatin permainan sendiri,0
sampe ga bisa berkata lagi buat isyana sangat sempurna org ini,0
inimah bukan main alat musik lagi olahraga jari dan kaki ini mah,0
cowok usaha lacak perhati gue lantas remeh perhati gue kasih khusus basic cowok bego,3
kaum cebong kafir lihat dongok dungu haha,3
ya bani taplak kawan kawan,3
gue jari gue ukur nyali bacot,3
banci kaleng malu pe anyan nyungsep koe uniform resource locator,3
aktor huru hara prabowo si lengser perintah jokowi nyata,3
bu guru enak jablay guru sekolah dasar sih kayak nikmat pecun guru,3
lawan bicara gue intelek kayak otak kencing onta gue hadis nabi sahih kafir kayak tolak ahlun nar,3
cowok gantle gantle nama banci,3
sih kerja delay mulu setan,3
partai komunis indonesia muncul jelang pilih kepala daerah pilih presiden goreng gosong,3
nenek nenek heran cebong bohong,3
islam nusantara produk jil pasar gencar antek jil jil anti arab pro asing almarhum kh hasyim muzadi,3
pegawai guardian training kayak mentang mentang gue kayak gembel kaos flat shoes dijutekin bangsat malas beli kabur gue matahari,3
al alquran ya bang mulut kayak orang kafir bejat hina farhat abas law,3
anjir kali lihat orang bego debat pilih kepala daerah kerja serang karakter kecewa empok silvy agus debat final pilih kepala daerah jakarta,3
didik bodoh larang bawa agama biar orang islam bayar ahok sadar pilih ahok gila,3
ahok best abai kaum kampret otak micin,3
sih otak tempurung laden lawan dungu makan hehe,3
awas berita saudara gerung susah cari kosakata bocor picing mata bibir monyong samping suara ky nhn kentut politik kotor zaman b pulang ky nhn ngeden dungu,3
pinokio umur ganti presiden,3
benci umat islam,3
provokasi mayat politisasi agama kalah pilih kepala daerah daerah khusus ibukota cebong deskripsi kalah junjung information ahok pilih camat wakil etnis mayoritas,3
wkwk bani lowo,3
kali gue gemar korea pop omong teman teman gue idol gue banci homo,3
lengser jokowi bangsat,3
bajing homo hati hati hadap anak anak utama kamar mandi laki laki biar uniform resource locator,3
iya cocot,3
icara bangkai,3
nikmat bijak usul partai komunis indonesia iya,3
umpama orang cina usir paksa indonesia,3
cina babi cina maling usir cina hypertetransfer protocol secure socket layer co yhiwhjp,3
proyek korupsi rezim susilo bambang yudhoyono uniform resource locator,3
kitab suci agama bilang om dadak kalap,3
eh kasar kampang,3
cebong bang,3
transgender anjing uniform resource locator,3
gue saran bacot maling ayat langsung point orang paham riak kafir sesat liberal puja dukun bla bla hati puas deh,3
salah target ahok agenda utama lengser jokowi,3
kena tagar panas banget ganti presiden,3
prabowo kalah bantu jokowi citra ratap pilu,3
goblok bani cebong tukang tipu jilat kuasa gera bayar pakai nasi bungkus propaganda nasi bungkus gagal,3
cebong sewot,3
gubernur djarot mayoritas ai politik dewan wakil rakyat daerah dukung ahok djarot payah ya uniform resource locator,3
anak pecun hobi zina haha,3
daftar calon presiden pilih presiden buka agustus normatif politikus partai demokrasi indonesia juang paham ganti presiden,3
sih tolol tau perintah rezim komunis bobrok koruptor pimpin sidang dewan wakil rakyat paya cebong uniform resource locator,3
cina usak bangsa usir tuju,3
ganti presiden konstitusional hak rakyat woi nih plonga plongo laku otoriter,3
kroasia kafir tau ajar kafir lupa kapling sorga,3
nya menteri suha homo,3
kejar setor bangsat rupiah turun,3
moga tindak lapor hadap nista agama adek armando laku langsung ketua front bela islam kh shobri lubis badan reserse kriminal markas polisi republik indonesia gambir jaka pusat selasa indonesia barat perhaps,3
bangkai hajar,3
onta mati minum,3
uniform resource locator ahok tng hidup,3
sul teng ekses akibat sandera hutang cina ganti presiden presiden jokowi ganti,3
aji nya komisi berantas korupsi era era komitmen berantas korupsi surat pemberitahuan era susilo bambang yudhoyono,3
admin tolol ai tolol ai tolol orang tolol,3
jokowi mundur tutup uniform resource locator,3
bicara mulut sepe banci beli kaca lihat bro,3
amin racist nada nada ratna sih pait nada sih onta nada sih lobang anus takut oi oi habis obat tenang ya,3
tungu komando imam bejat cabul tai bir bawa ulama dasar banj sempak,3
kabinet beranta pecah belah rezim,3
ih pintar orang politik kaca oi tampang k k orang bego wkwk,3
partai demokrasi indonesia juang menang tekan usaha tambang target proyek imposible lelang murah antek cina ntb contoh partai demokrasi indonesia juang menang dasar bajing,3
percaya mulut buaya mu bawang,3
kayak banci kaleng gatot gaduh gentleman mundur saing pilih presiden lawan jokowi,3
umuh persib persib kunyuk,3
film muslim pilih ahok mati salat jamin laris,3
berita saracen diframing katak tim prabowo anies sandi media tumpah sakit hati katak cebong ehe,3
cebong bilang kemarin eyel situ paksa cebong,3
lemah gerindra orang prabowo turun elektabilitasnya congor fadli zon surat pemberitahuan durno,3
nasihat kali ugal ugalan nih rezim eh negeri keburu hancur ekonomi moral meni kacao,3
rakyat makan aspal beton solusi jitu miskin ahli cebong tukang tipu cebong goblok ketulungan plonga plongo akibat optimisme ganti presiden,3
kemarin hujat harap dasar bani kampret,3
fitnah sila ban apolinaris darmawan al alquran kitab sampah,3
monyet koloe bilang saudara ogah hidup ya hati comberan,3
becak warga binjai sita tenda uliskan ganti presiden partai adil sejahtera radang bukti perintah panik takut,3
jokowi mundur,3
rezim kendali negara cina komunis patron tungal rezim anti islam jokowi,3
sih tai doang belaganya langit karma idol flop gue tertawa keras,3
maju maki mama bolot,3
gerombol kadal jidat gosong suka ribut gerombol salah pura pura budek dasar gerombol cingkrang uniform resource locator,3
saracen akun kritis angap saracen aneh jokowi,3
bego teman gue najis kesal gue,3
kafir kristen ulah,3
tau bau bau cir sipit buluk,3
onta yaman nih gue depo asi,3
anak cocot ya,3
udah hoaks ya fahri ambil berita tuyg tong sampah ambil screnshot tau berita,3
indonesia mundur bentuk,3
haha blunder cebong protein energy malnutrition pusat alas ham rakyat aceh ya kali coba perintah bilang suruh hukum islam kafah aceh dewan wakil rakyat,3
cebong kacung teman gue dungu tulang sumsum buang buang energi debat,3
ai korupsi sapi goblok,3
sinyal kontol pelihara niat sih login twiter doang susah open redtube setan,3
nikita mirzani pakai hijab bicara cebang cebong fantasi uh ah cokorers,3
laku bodoh masuk kategori senang laku sontoloyo mengangu bangsa laku naif langsung bentuk intimidasi hadap ulama laku,3
kotor bahagia warga cebong nge,3
buka busuk kubu anies sandi menang berkah uniform resource locator prabowo usaha cuci tangan,3
kayak orang bego bro b ego,3
mahfud md alah subhanahu wa tala berang bangsa ajak buang islam,3
orang orang bego minum amp makan kotor onta otak nya somplak,3
kuak strategi kampanye tim menang anies sandi uniform resource locator,3
lembaga lembaga anti korupsi bubar sentuh kuasa gilir komisi berantas korupsi partai demokrasi indonesia juang ai politik kuasa pulang otot bubar komisi berantas korupsi,3
dukung calon presiden gagal pindah sibuk urus asing bawa kabur uang rupiah sadar asing kabur bawa uang dukung pribumi anjing mustahil asing pribumi diam sogok mental kacung uniform resource locator,3
rabun budek gue tulis bicara,3
brahahaha cebong nya ahoker cebong cebok,3
inya pribumi sadar lihat kecuali cina komunis misionaris abai twit usir cina indonesia,3
presiden tuduh rezim anti islam negeri umat uniform resource locator,3
manusia bangsat,3
ya cina kenal wisata haram indonesia haha,3
prabowo partai adil sejahtera bib asyik angap antek prabowo antek partai adil sejahtera hidup dramatis,3
maf kunyuk bro enak banget rasan sebar hoaks maf sebar hoaks maf mesti sapu biar jera nih orang uniform resource locator,3
sedia berengsek,3
dungu orang ganti presiden tau mikir,3
kampret complain raga tangap fuck,3
kayak jablay grand theft auto jemput pakai mobil,3
kerja musuh dakwah islam bubar hati rakyat hak lengser jokowi kodok tukang citra,3
ha lengkap orang bukti goblok sih,3
nek lihat match chelsea sih menang mudah manchester united iya embuh sih chelsea kacrut ki prediksi,3
pakai buruh cina rakyat angur dasar rejim kodok,3
,3
ih banci selotipan,3
haha kalah nih iya orang jahat kalah,3
cinta orde meng idola prabowo amp hary tanoe,3
tantang buka dada eh setan habis kamus lawan kenegarawanan joko widodo presiden ri stres nih hati hati kena strok serang jantung rakyat indonesia hilang badut badut politik merdeka,3
belah duren ya dungu ya cebong maf ya,3
bubar hati amp front bela islam uniform resource locator,3
ahok verbal keras lampias lari lelaki lunak,3
rencana seret adil ham pb uniform resource locator,3
jajah bumi indonesia hapus jajah ekonomi budaya hasil bumi cina basmi negara republik indonesia usir,3
survei metro televisi jokowi menang presiden hitung ya kalah salah judul maksud jokowi menang sumber zie bajrie,3
duduk istana negara lengser jokowi salam,3
hebat sibuk citra baca nih,3
muslim hina iblis betina nista syariat,3
baby kafir budha teroris myanmar,3
indonesia merdeka indonesia jajah orang cina takbir alahu akbar uniform resource locator,3
jongos nista agama ahok sok sok ngong sara majikan nya tebar sara astagfirulah tobat,3
sih bejat cabul kecut sih onta iya,3
wibisono citra jokowi sebar media masa pro asing kes jokowi hasil,3
adi gaya kayak beruk supir tembak metromini masuk dewan wakil rakyat kampung,3
km mainstream menga ikan pintar pintar relatif gantung bawa penge ianya surat pemberitahuan pintar meng undestimate orang gue pintar komen rejim pintar mangkrakan janji janji doang sok making,3
gue pukau ganti presiden,3
yaelah chat urus lihat mesum angota dewan wakil rakyat diam nyata selingkuh tujuh pura pura budek cebong iq ratus otak,3
langsung tag ainya berani ya bera banci,3
kristus anjing anjing jembut keparat picek tai pejuh siwuk kutang siwuk idiot keparat picek tai pejuh siwuk kutang siwuk idiot keparat picek tai pejuh siwuk kutang siwuk idiot keparat picek tai pejuh siwuk kutang siwuk idiot keparat picek tai pejuh siwuk k,3
ah asa hibur cebong bahagia presiden cebong tol cebong germo,3
resah presiden hidup penuh drama citra main film televisi joko judul uniform resource locator,3
budha bunuh muslim myanmar,3
yahudi bangkai jerman ibadah,3
papa ketua fraksi rakyat nya setya novanto dewan wakil rakyat pecat ketua dewan wakil rakyat pecat dewan wakil rakyat,3
hoaks kodok biawak roket sekop bangsat karbitan munafik ganti presiden presiden tengelam jokowi sungai siak,3
ribut komunis bla bla emoh baca baca niat agitasi serang perintah pakai cari simpatisan,3
vital inter bek kanan beda ya era maicon ambrosio cancelo bagus nhm bera simpul geblek ausilio,3
nama agama munafik,3
contoh tuding duga korupsi susilo bambang yudhoyono dorong jaksa usut himbau komisi berantas korupsi usut duga korupsi jokowi,3
henti konsumen wisata haji rumah tipu produsen wisata jiarah indonesia,3
caci maki nista agama nyata poligami umpet sih ogah,3
bubar negara republik indonesia harga mati,3
sih royson jokowi kacung gue alas fundamental rezim sepe sengaja masuk debt trap komunis cina north sumatera ofshore wajib ganti presiden,3
azan televisi pangil mangil alah subhanahu wa tala dungu biadab henti acara catut nama tuhan,3
laku bani cebong,3
cebong panas ngawur,3
partai komunis indonesia alias ai korupsi indonesia ganyang,3
perempuan kayak mending mati deh jelek sok make ist,3
waspada cina komunis indonesia,3
banci kampung,3
ganti rezim kacung cebong,3
cina hak larang,3
hebat bicara cinta pegang alquran pegang hidup alquran bicara cinta perang bunuh pengal,3
perjaka jual sok sok boking tante idiot anjir,3
rev pilih ulama kafir munafik,3
solusi ganti presiden dampak signifikan nya obat cegah sakit ambah parah,3
culun mending kampung jes,3
ha bangkai nih truk,3
cebong kampret onta singung laut,3
haha orang gila bicara cak micin biar otak encer cong omong ngawur muslim muslim silit tau babi,3
coba kaca introspeksi keluarga pakai hijab komunis otak pakai prope iya orang,3
copot darmin nasution menteri ekonomi ekonomi bodoh turun daya beli jabat,3
mata picek cuk norak lihat prestasi jokowi nguoblok tolol,3
hasil penjara ahok alumni dukung rizieq lengser jokowi lebaran,3
sabar doa usaha ikhtiar mudah mudah bentar ganti presiden pakai sontek pakai plonga plongo,3
umat islam maksud front bela islam hati muslim nista islam bajing muslim onar kecut lari mesum islam islam gilir mesum islam onar islam,3
celeng nya bang acon susah banget xa,3
cari musuh dasar ana cebong kampret,3
nih akun hasil bodoh kaum bikin kaum kaum biar jokowi anti islam wkwk,3
juara tipu junjung bani kampret,3
amin rais bikin kacau suruh reformasi pilih kepala daerah salah hasil,3
fahri hamzah presiden komisi berantas korupsi bubar uniform resource locator,3
native speaker ya mother language nya english komen jaga bangsat,3
salah tulis salah bu maksud nya cebong muda kampung,3
kafir haram pimpin monyet,3
kiai staquf suku ras biar mudah paham nalar bahlul arab sembah sodor arab bani saud pro israel eh pura pura,3
bubar dewan wakil rakyat bubar save komisi berantas korupsi,3
gue diving mampus junedi,3
suciwati revolusi mental jokowi omong kosong bual tuju amp komen uniform resource locator,3
otak makelar jual aset negara maling aset negara pe amina jual isi tenaga kerja asing tiongkok ganti presiden nurl,3
akun siti fatimah amp komen laman ringkas parah amp bejat malu moga sehat sabar amp semangat suara,3
bawang putih kafir haram hiks hiks,3
tuju ahoker lengser prabowo jokowi hancur penjara karuan uniform resource locator,3
komunis abad partai komunis indonesia kecoak makan kecoak,3
mata lu picek ya janji jokowi tagih susilo bambang yudhoyono mata picek blok,3
clara anak pintar dongok kocak cantik idot tau malu urat malu putus muka nya imut banget,3
presiden buruk sejarah bangsa bangsa cebong,3
ku padah eh even bodoh bulak curang ompu ya nya stil segal sayang eh bodoh sikpande harga,3
biadab oknum aparat keparat,3
wkwk mampus salah gue blok jaman jokowi ahok calon gubernur gaya intip intip anies sandi uniform resource locator,3
mata picek mata lihat belah,3
kocak kalabong dungu,3
eh bandot kritik jokowi mencret darah oke hina fitnah ambil tindak jokowi presiden pimpin negara pimpin agama salah kaprah lu,3
balas usir budha ajar etnis muslim rohingya singkir data sensus duduk myanmar,3
astagfirulah mata gue noda kutuk nge bokep,3
kontol iya hapus,3
pergi bangkai,3
amin ya rabi tolong indonesia ya alah lebih,3
ustaz partai adil sejahtera yudi widiana tilap duit bahasa agama juz amp liqo feliwetiau amp alumni diam amp pura pura budek gilir bu,3
bela pancasila daulat negara dukung lengser ancam nyata,3
proyek saracen ganjal lantik anies temu saracen foto tokoh ai politik,3
sih ahok kutil babi,3
hajar ganyang partai komunis indonesia uniform resource locator,3
jokowi kasihan goreng pb,3
kepala polisi republik indonesia mundur jabat,3
ya bentar utang susilo bambang yudhoyono njieng,3
masyarakat tionghoa pancasialis orang jawa ekspos contoh nyata kwik ekonom ustaz feliauw,3
negara kayak tipu bocah sekolah dasar dokumen hilang huh,3
alah subhanahu wa tala sembah dungu biadab ya,3
ogah prabowo gatot oke,3
najis kirim pesan direct mesage gue balas bodoh gue doa pentas menang,3
cowok bacot sih anjing gue gampar,3
indonesia lawyers club boediono century intens lupa kunci butuh ganti presiden,3
maju gubernur sengsara rawan,3
copras calon presiden pikir mikir pikir sih kowi periode babak bur uniform resource locator,3
tau jokowi pangung jilat jilat prabowo dasar lintah uniform resource locator,3
barusan dongok dongok motor klakson ubi lampu merah oi dongok berisik norak pas tengok tau teman chain menang ganti lu darah puteh,3
dengar ulama otot kriminalisasi ulama ya lengser jokowi,3
bencong bacot cewek kayak banci amen kasih duit bacot mending cakap jelek kayak suram mentioned gue langsung kutip twit,3
cina cina usir ya rusak sih kerja,3
ayo bangsa indonesia sih etnis cina ahok,3
dukung calon presiden suka atur jokowi prabowo atur menang pilih presiden,3
hebat ahok maf bini salam surat pemberitahuan ono kabur malu ulama laku bejat,3
dungu islam alquran ajar amoral ansor agama islam posisi moral,3
hidup prabowo anak soemitro penghianat bangsa,3
perek sih dol ya,3
pilih presiden orang tua nya penghianat negara,3
sih ahok bilang nista agama kayak politikus koruptor pangil urus hukum ngeles pakai sakit hati hati mati,3
tolol aji agama islam sp orang aji orang,3
